ImageID,Shapley_value
00005979_000.png,1.1333831025694963e-05
00012937_005.png,5.402474016591441e-06
00021582_008.png,-1.362130387860816e-05
00015360_012.png,1.1525557965796907e-05
00007620_022.png,-2.625108663778519e-07
00011668_000.png,-5.1440441239947177e-08
00009764_005.png,1.619249815121293e-05
00008663_005.png,-3.626869101935881e-06
00021264_008.png,-1.0851409570022952e-05
00017057_000.png,2.9454922696459107e-05
00006642_022.png,-3.339149770908989e-06
00001583_016.png,9.247311936633196e-06
00004069_002.png,2.10153593798168e-05
00000138_005.png,2.242839582322631e-05
00027298_001.png,5.916646114201285e-05
00003892_000.png,2.253026468679309e-05
00026024_007.png,2.4450395358144306e-05
00001622_001.png,-1.0357857718190644e-05
00015686_000.png,3.933386324206367e-06
00009505_001.png,8.28009160613874e-06
00008922_002.png,-4.777110916620586e-06
00019585_000.png,2.389793735346757e-06
00013774_011.png,2.5945644665625878e-05
00007098_001.png,9.689751095720567e-06
00016424_005.png,1.7510628822492436e-05
00015479_000.png,2.677873226275551e-06
00006485_000.png,9.661212061473634e-06
00014224_000.png,-1.0690335329854861e-05
00001941_002.png,1.7997308532358147e-05
00007683_004.png,1.76184930751333e-05
00003928_000.png,2.6610499844537117e-05
00006039_002.png,2.4023407604545355e-05
00026275_010.png,-1.7135407688328996e-05
00022431_000.png,6.338765160762705e-06
00004085_004.png,1.113629241444869e-05
00008340_002.png,-1.175311172119109e-05
00007354_022.png,-3.1355787086795317e-06
00015137_001.png,-1.0555937279832506e-07
00016453_000.png,3.413126978557557e-05
00010475_018.png,2.437314105918631e-05
00014744_004.png,1.432297722203657e-06
00018752_000.png,1.4186153748596553e-05
00021254_007.png,-1.2005719327135012e-05
00014166_000.png,2.0684078663180117e-06
00019434_009.png,2.7791515094577335e-05
00005034_000.png,1.9820618035737425e-05
00020469_001.png,-3.2239017855317798e-06
00017110_018.png,-3.602119136303372e-07
00021988_000.png,2.8293567083892412e-05
00025263_007.png,-7.328650826821104e-05
00014431_000.png,2.672958726179786e-05
00010741_012.png,6.181150092743337e-05
00028380_006.png,7.825949069228955e-06
00017780_000.png,4.790078946825815e-06
00005683_006.png,2.255678191431798e-05
00025556_014.png,1.293814511882374e-05
00021457_021.png,5.90592208027374e-06
00002639_013.png,3.20852768709301e-06
00010244_002.png,2.015265818045009e-05
00006679_017.png,6.041078108864895e-07
00000068_000.png,1.962409442057833e-05
00000608_000.png,6.97110999681172e-06
00006989_000.png,8.667708243592642e-06
00008342_010.png,1.1284517313470133e-05
00020849_000.png,2.068168032565154e-05
00005006_000.png,1.9560697182896547e-05
00022832_016.png,7.632694178028032e-06
00006754_001.png,1.0710257811297197e-05
00003882_003.png,1.6371997162423213e-06
00019823_014.png,2.8400481824064627e-06
00017467_017.png,-3.4268221497768536e-05
00014226_005.png,8.451967005385086e-06
00022894_000.png,1.5314901247620583e-05
00013158_001.png,9.345276907879452e-07
00024773_000.png,1.3772674719803035e-05
00017862_003.png,1.146641170635121e-05
00018983_002.png,1.6491670976392925e-05
00009925_024.png,2.828874858096242e-05
00005218_017.png,-5.977385626465548e-06
00028293_000.png,5.00417513649154e-07
00018299_000.png,-3.344952710904181e-05
00021307_009.png,2.473378799550119e-06
00026579_000.png,-2.9846441975678317e-05
00000372_009.png,-7.406618806271581e-06
00000709_007.png,3.238583303755149e-05
00011571_002.png,5.659690486936597e-06
00006102_011.png,1.4528520750900498e-06
00008042_000.png,1.023884669848485e-05
00007695_002.png,1.6029041944420896e-05
00013888_008.png,-7.548026701442723e-07
00002201_003.png,5.041731856181286e-05
00016691_000.png,-1.1975332199654076e-05
00003156_004.png,7.944599019538146e-06
00003392_024.png,2.9235652618808672e-05
00017676_002.png,4.089165304321796e-05
00025133_009.png,8.709822395758238e-06
00015569_000.png,2.472330834280001e-06
00020179_000.png,2.2128740965854377e-05
00010530_026.png,1.1160949725308456e-05
00017325_011.png,1.0548321824899176e-06
00003722_013.png,-1.0306157491868362e-05
00010914_010.png,-9.895707626128569e-05
00029755_003.png,1.9492646970320493e-05
00002423_004.png,3.2452026061946526e-05
00000945_000.png,-2.6771526790980715e-06
00002567_001.png,4.894151970802341e-06
00007708_005.png,-1.7085986883103033e-06
00027457_001.png,1.2529598279797938e-05
00020170_004.png,1.1265251487202477e-05
00027672_001.png,1.3642682461068034e-05
00028795_008.png,3.574769289116375e-05
00016102_000.png,6.411793037841562e-06
00008831_000.png,3.012121169376769e-06
00001122_005.png,1.811469701351598e-05
00010306_004.png,1.861187229224015e-05
00005750_020.png,2.733269866439514e-06
00025138_002.png,-1.885761412268039e-05
00019899_025.png,3.2438169000670314e-05
00006799_002.png,2.8803884561057203e-05
00025971_001.png,-1.2056753803335596e-05
00007656_001.png,5.1537690524128266e-06
00002599_005.png,1.961806628969498e-05
00013231_002.png,7.763062967569567e-06
00003738_000.png,-1.0999789083143696e-05
00005832_031.png,-2.347434201510623e-05
00011966_007.png,1.8334025298827328e-05
